4.562231236702363191e+00
1.320214452782186854e+00
9.999999999999172928e+01
3.132097048982573906e+00
3.334229448297199028e-01
7.262821375140338098e-01
3.917812268350635918e+01
1.841908708274443285e+01
7.361675686449122225e+01
4.224850726115770172e+00
1.322158400564088510e+00
9.991953896120319811e+00
2.536526409605032129e+01
9.969482847603632081e+01
1.578672413634485405e+00
2.397772999085736600e+01
8.046674996351477205e-02
4.822189882663197480e+00
3.435240256073412990e+00
3.532707398599479376e+01
2.668011875531791688e+01
3.248393776416247380e+00
7.245689285704459692e-01
6.349333525802247635e-01
3.504899876765055211e-02
4.682862859587411108e-01
1.012566362284986710e+01
3.686526698499958954e+00
4.790696476193456732e+00
4.375102818107514935e+01
1.171918412476324889e-01
1.727148455505318481e+01
2.516511312232239117e+00
6.418505752155745370e-01
1.315778663673434679e+01
1.751654143343772674e+00
9.716599534886505296e+00
4.555349753581849903e-01
4.997590240520821681e-02
7.077847060737996188e-02
2.211330972219904822e+00
1.052461837205864725e-01
4.886356280005332842e+00
9.889797472544641721e+01
1.257011266742324995e+00
4.917591410424993370e+00
1.881663224754248631e-02
7.192392325506276052e+01
5.138953245873589815e+00
4.862071461367934333e+00
2.776059860830306647e+01
6.037490677795654292e+00
1.274093681108645626e-01
3.628594746973998753e+01
8.389567712652201692e-03
9.142835733874864701e+00
1.543253974872308376e+01
3.046228212333379481e+00
7.080212283948950081e-01
3.928898779510075201e+01
1.363553400821832007e+01
3.493098368443359192e-01
9.832410872227492860e+01
8.152805187614937665e+01
1.599064314952713950e-01
1.281500406417390714e-01
8.342049779286864464e+01
1.921865936888911275e+00
9.547127413215169156e+01
6.719819498828272231e-02
1.725424851496570877e+00
6.134152208746579404e-02
1.046697458795076141e+00
4.771775625099174079e+01
5.744087151083032694e+00
5.605352750681520035e+01
1.798323137992530185e+00
9.992989435059206471e+01
5.139412241049190477e-01
6.301590995011081731e+01
1.938228605129241799e+01
8.837345346033476545e+00
1.483123723755809209e+01
8.615497800303812426e+01
8.893375389126353525e+01
7.584434713236420933e+00
5.857024636551002317e+01
9.987379456504007180e+01
2.998935986732618275e+01
6.060372679559586828e+01
1.079042522120422554e+01
7.417266926549315187e-02
2.447411886246952939e+00
4.480570679135431611e+00
4.023646524836495786e+01
1.974306467802170317e+01
9.999999999924449412e+01
8.666275797227229738e-01
1.353582622538334057e+01
6.581358274051267188e+01
1.892154794372852322e+01
9.787123731380256686e+01
3.825040444064566003e+01
1.732929242749404608e+01
2.260549918507326339e-01
7.882186341596797874e+00
1.541335113954536240e+01
7.344560401320332943e+00
3.411581646785855071e+01
3.148687468812061496e+01
2.939229548412613013e+01
5.571843422436851156e+00
5.484863992172694935e+00
3.071038063912445715e+00
3.554116363607919027e+01
6.627345819987251474e-01
7.792914491947233735e+00
8.074797245459009787e+00
8.814404429579791866e+00
3.518079841994703472e-01
1.175258861402226351e+01
8.846192543177089362e-01
3.808166994169526198e-01
8.460480678468837823e+01
3.564809783774125496e+00
1.105177768721261700e+01
8.489295338461988649e+01
9.999693241712030556e+01
7.644811389152282288e+01
3.011534855085714568e+01
8.611090373152407551e+00
9.618393629137743517e+01
4.663007931510232851e+00
2.035510347040547785e+01
2.491514817931711434e+01
2.335252019009692592e+00
5.431838250051157502e+00
3.662484582433620517e+01
6.964296662147417827e+00
2.542317532465866492e+01
9.672700436036518745e-01
1.707771829900339711e-01
9.334673550319694257e-02
8.937655590322792420e+01
9.306042800493408151e-01
9.051533087579199943e+00
1.552153512687729453e+01
2.061900585912135320e+00
4.553200635855514378e-01
6.461633325934967864e-01
5.154073228769494364e+01
4.159156317773882172e+00
1.437195434635918367e+00
1.261870321635860659e+00
3.135998900595493577e+00
1.122090917088432960e+01
2.954488666263769403e+01
1.254875839886415712e+00
2.615291830758412672e+01
1.022903004280972805e+00
8.199845947588640627e+01
2.291831993321846728e+00
9.992409207627439116e+01
9.075814596806078782e+01
1.017119903360923416e+01
1.860154384068279931e-01
1.459519529366393176e+00
9.999999999999998579e+01
5.647727146065384574e+01
4.303278405042476606e+00
2.058680297397159720e+01
5.169424592225801973e-01
1.487953122681240359e-01
9.999997837148309543e+01
4.933212333175447384e+01
9.963060710177144585e+01
7.283077630275691661e-02
2.663811254408288143e+00
5.419135773628991615e+01
1.000000000000000000e+02
1.104122554063264872e+01
9.210365017390890330e+01
5.071798611394471124e+01
2.290949109663570482e+01
2.353506630276562817e+01
4.090867044737156455e-01
9.123070890066694005e+01
2.063639763415358175e+01
1.581017379412420532e+01
3.828535134346407887e+01
7.172564190252907679e+01
7.144302817214770585e+01
5.042553108598968237e+01
3.131033019217889191e+01
1.002962415731082402e+01
8.474040236432730921e+01
7.047369580247542231e-02
3.410049518098645649e-01
1.247645760394489045e-01
2.880149989223923512e-02
